evaluations raw_y current_y raw_y_best current_y_best
1 60.7298023579054487 -939.2701976420945584 60.7298023579054487 -939.2701976420945584
2 37.1280667832403282 -962.8719332167596576 37.1280667832403282 -962.8719332167596576
3 2.8089109252315150 -997.1910890747684562 2.8089109252315150 -997.1910890747684562
4 48.3660144660110163 -951.6339855339889482 2.8089109252315150 -997.1910890747684562
5 71.5703720412542452 -928.4296279587457548 2.8089109252315150 -997.1910890747684562
6 68.1430771861689664 -931.8569228138310336 2.8089109252315150 -997.1910890747684562
7 56.3329322304294564 -943.6670677695705081 2.8089109252315150 -997.1910890747684562
8 62.1738603063789057 -937.8261396936211440 2.8089109252315150 -997.1910890747684562
9 2.4083742301067135 -997.5916257698933123 2.4083742301067135 -997.5916257698933123
10 7.3283691457843556 -992.6716308542156639 2.4083742301067135 -997.5916257698933123
11 9.1210374111966797 -990.8789625888033470 2.4083742301067135 -997.5916257698933123
12 48.5989776001800635 -951.4010223998199081 2.4083742301067135 -997.5916257698933123
13 2.4574907221455797 -997.5425092778543785 2.4083742301067135 -997.5916257698933123
14 1.9662949573987776 -998.0337050426012411 1.9662949573987776 -998.0337050426012411
15 2.0129396907517614 -997.9870603092482497 1.9662949573987776 -998.0337050426012411
16 28.0801247342595133 -971.9198752657405294 1.9662949573987776 -998.0337050426012411
17 66.1452269431642463 -933.8547730568357110 1.9662949573987776 -998.0337050426012411
18 53.4050681624984520 -946.5949318375015764 1.9662949573987776 -998.0337050426012411
19 2.0096893605022572 -997.9903106394976930 1.9662949573987776 -998.0337050426012411
20 2.0138798140860703 -997.9861201859139328 1.9662949573987776 -998.0337050426012411
21 19.1938038108673510 -980.8061961891326064 1.9662949573987776 -998.0337050426012411
22 2.0085092674720633 -997.9914907325279501 1.9662949573987776 -998.0337050426012411
23 58.5290580809714811 -941.4709419190285189 1.9662949573987776 -998.0337050426012411
24 2.0124186421000778 -997.9875813578998986 1.9662949573987776 -998.0337050426012411
25 14.7110321913216477 -985.2889678086783078 1.9662949573987776 -998.0337050426012411
26 27.5010218723004662 -972.4989781276995018 1.9662949573987776 -998.0337050426012411
27 22.1815018664757666 -977.8184981335242583 1.9662949573987776 -998.0337050426012411
28 2.0218227739163073 -997.9781772260837442 1.9662949573987776 -998.0337050426012411
29 65.6315751683852255 -934.3684248316147887 1.9662949573987776 -998.0337050426012411
30 55.9080279973226553 -944.0919720026773803 1.9662949573987776 -998.0337050426012411
31 67.9186928580495106 -932.0813071419504467 1.9662949573987776 -998.0337050426012411
32 2.0216132179334787 -997.9783867820665364 1.9662949573987776 -998.0337050426012411
33 1.7663305183069387 -998.2336694816930276 1.7663305183069387 -998.2336694816930276
34 29.3946554001329581 -970.6053445998670668 1.7663305183069387 -998.2336694816930276
35 50.8677719103246488 -949.1322280896753227 1.7663305183069387 -998.2336694816930276
36 25.7866301553634294 -974.2133698446365315 1.7663305183069387 -998.2336694816930276
37 7.0407656388257420 -992.9592343611742535 1.7663305183069387 -998.2336694816930276
38 53.3388388705489618 -946.6611611294509885 1.7663305183069387 -998.2336694816930276
39 20.0502830942773755 -979.9497169057226529 1.7663305183069387 -998.2336694816930276
40 8.0126625980817572 -991.9873374019182393 1.7663305183069387 -998.2336694816930276
41 6.2041864594989296 -993.7958135405010580 1.7663305183069387 -998.2336694816930276
42 20.4634669221864520 -979.5365330778136013 1.7663305183069387 -998.2336694816930276
43 2.0221464436312120 -997.9778535563688138 1.7663305183069387 -998.2336694816930276
44 9.0370646249694779 -990.9629353750304972 1.7663305183069387 -998.2336694816930276
45 1.9778809885826052 -998.0221190114174306 1.7663305183069387 -998.2336694816930276
46 7.1280953543837935 -992.8719046456161550 1.7663305183069387 -998.2336694816930276
47 4.4359602290507185 -995.5640397709493072 1.7663305183069387 -998.2336694816930276
48 7.6127045446234280 -992.3872954553766021 1.7663305183069387 -998.2336694816930276
49 10.9529773351904325 -989.0470226648095604 1.7663305183069387 -998.2336694816930276
50 10.4255682020811964 -989.5744317979188054 1.7663305183069387 -998.2336694816930276
51 13.4754939919128276 -986.5245060080872008 1.7663305183069387 -998.2336694816930276
52 15.5263563564270726 -984.4736436435729274 1.7663305183069387 -998.2336694816930276
53 2.2131444957368402 -997.7868555042631442 1.7663305183069387 -998.2336694816930276
54 5.0540662022247753 -994.9459337977751829 1.7663305183069387 -998.2336694816930276
55 0.1510135324820142 -999.8489864675179888 0.1510135324820142 -999.8489864675179888
56 2.2804775965140527 -997.7195224034859393 0.1510135324820142 -999.8489864675179888
57 23.0689461089503105 -976.9310538910497144 0.1510135324820142 -999.8489864675179888
58 17.4487722889998906 -982.5512277110001378 0.1510135324820142 -999.8489864675179888
59 1.5020616383768921 -998.4979383616231416 0.1510135324820142 -999.8489864675179888
60 1.3004750088941763 -998.6995249911058181 0.1510135324820142 -999.8489864675179888
61 1.9694216596647589 -998.0305783403352962 0.1510135324820142 -999.8489864675179888
62 0.8637849190458563 -999.1362150809541163 0.1510135324820142 -999.8489864675179888
63 2.0181533047874631 -997.9818466952125391 0.1510135324820142 -999.8489864675179888
64 18.3982131368565938 -981.6017868631433885 0.1510135324820142 -999.8489864675179888
65 3.4830099386448077 -996.5169900613551590 0.1510135324820142 -999.8489864675179888
66 65.6005692384171226 -934.3994307615828347 0.1510135324820142 -999.8489864675179888
67 3.3154784522253329 -996.6845215477746933 0.1510135324820142 -999.8489864675179888
68 0.0186337657083606 -999.9813662342916132 0.0186337657083606 -999.9813662342916132
69 0.5076298768252758 -999.4923701231747373 0.0186337657083606 -999.9813662342916132
70 22.5403764337498416 -977.4596235662501158 0.0186337657083606 -999.9813662342916132
71 1.7664795959891901 -998.2335204040108465 0.0186337657083606 -999.9813662342916132
72 0.1444934604049139 -999.8555065395951260 0.0186337657083606 -999.9813662342916132
73 1.9078478544978081 -998.0921521455021548 0.0186337657083606 -999.9813662342916132
74 20.5693164725092004 -979.4306835274908281 0.0186337657083606 -999.9813662342916132
75 7.2227524585046483 -992.7772475414953988 0.0186337657083606 -999.9813662342916132
76 50.4036680500378012 -949.5963319499621775 0.0186337657083606 -999.9813662342916132
77 13.3771149455312361 -986.6228850544687248 0.0186337657083606 -999.9813662342916132
78 18.3300003806901266 -981.6699996193099196 0.0186337657083606 -999.9813662342916132
79 2.1096037037935709 -997.8903962962064043 0.0186337657083606 -999.9813662342916132
80 0.8526983605964551 -999.1473016394035085 0.0186337657083606 -999.9813662342916132
81 0.1721662893205689 -999.8278337106794424 0.0186337657083606 -999.9813662342916132
82 26.4146679941393678 -973.5853320058606641 0.0186337657083606 -999.9813662342916132
83 18.7919982193926600 -981.2080017806073329 0.0186337657083606 -999.9813662342916132
84 0.1693712593730722 -999.8306287406269348 0.0186337657083606 -999.9813662342916132
