evaluations raw_y current_y raw_y_best current_y_best
1 18358506.0570855662226677 18358296.1770855672657490 18358506.0570855662226677 18358296.1770855672657490
2 45181.7307450758526102 44971.8507450758552295 45181.7307450758526102 44971.8507450758552295
3 3969714.8499531196430326 3969504.9699531197547913 45181.7307450758526102 44971.8507450758552295
4 376719.1028966026497073 376509.2228966026450507 45181.7307450758526102 44971.8507450758552295
5 17477963.4611034095287323 17477753.5811034105718136 45181.7307450758526102 44971.8507450758552295
6 4439566.8272950798273087 4439356.9472950799390674 45181.7307450758526102 44971.8507450758552295
7 9984534.6350269187241793 9984324.7550269179046154 45181.7307450758526102 44971.8507450758552295
8 3606283.8229291732423007 3606073.9429291733540595 45181.7307450758526102 44971.8507450758552295
9 139806.7435137606225908 139596.8635137606179342 45181.7307450758526102 44971.8507450758552295
10 133635.8960022335813846 133426.0160022335767280 45181.7307450758526102 44971.8507450758552295
11 16859.0588712818280328 16649.1788712818270142 16859.0588712818280328 16649.1788712818270142
12 21952.2804680266053765 21742.4004680266043579 16859.0588712818280328 16649.1788712818270142
13 196852.6262611773272511 196642.7462611773225944 16859.0588712818280328 16649.1788712818270142
14 7343.5758091100969978 7133.6958091100968886 7343.5758091100969978 7133.6958091100968886
15 4743.4299975556286881 4533.5499975556285790 4743.4299975556286881 4533.5499975556285790
16 3441.4095876630121893 3231.5295876630120802 3441.4095876630121893 3231.5295876630120802
17 3306.1288253974694271 3096.2488253974693180 3306.1288253974694271 3096.2488253974693180
18 3410.3866119680683369 3200.5066119680682277 3306.1288253974694271 3096.2488253974693180
19 3072.1463681943987467 2862.2663681943986376 3072.1463681943987467 2862.2663681943986376
20 3723.0084649869086206 3513.1284649869085115 3072.1463681943987467 2862.2663681943986376
21 2955.4247262769281406 2745.5447262769280314 2955.4247262769281406 2745.5447262769280314
22 3742.0290805047411595 3532.1490805047410504 2955.4247262769281406 2745.5447262769280314
23 2855.3735450914932699 2645.4935450914931607 2855.3735450914932699 2645.4935450914931607
24 3228.5214956584331958 3018.6414956584330866 2855.3735450914932699 2645.4935450914931607
25 3799.2903951454159142 3589.4103951454158050 2855.3735450914932699 2645.4935450914931607
26 2837.2150387227070496 2627.3350387227069405 2837.2150387227070496 2627.3350387227069405
27 3877.3864794101664302 3667.5064794101663210 2837.2150387227070496 2627.3350387227069405
28 2915.2238764344219817 2705.3438764344218725 2837.2150387227070496 2627.3350387227069405
29 3188.3494187778769628 2978.4694187778768537 2837.2150387227070496 2627.3350387227069405
30 4000.8887031143553941 3791.0087031143552849 2837.2150387227070496 2627.3350387227069405
31 3035.6644806459635220 2825.7844806459634128 2837.2150387227070496 2627.3350387227069405
32 3278.4892548305388118 3068.6092548305387027 2837.2150387227070496 2627.3350387227069405
33 4131.7663065995920988 3921.8863065995919897 2837.2150387227070496 2627.3350387227069405
34 3109.4168861887155799 2899.5368861887154708 2837.2150387227070496 2627.3350387227069405
35 27562632.4595002941787243 27562422.5795002952218056 2837.2150387227070496 2627.3350387227069405
36 961.7102691814326363 751.8302691814326408 961.7102691814326363 751.8302691814326408
37 934.1362124311452817 724.2562124311452862 934.1362124311452817 724.2562124311452862
38 1079.1876072746076716 869.3076072746076761 934.1362124311452817 724.2562124311452862
39 791.4153803164439296 581.5353803164439341 791.4153803164439296 581.5353803164439341
40 1161.9088463433959078 952.0288463433959123 791.4153803164439296 581.5353803164439341
41 842.2859320043609159 632.4059320043609205 791.4153803164439296 581.5353803164439341
42 1201.0622258999421774 991.1822258999421820 791.4153803164439296 581.5353803164439341
43 1218.0611361495637084 1008.1811361495637129 791.4153803164439296 581.5353803164439341
44 1220.7312064219240710 1010.8512064219240756 791.4153803164439296 581.5353803164439341
45 916.9746721301830803 707.0946721301830848 791.4153803164439296 581.5353803164439341
46 1248.9990535836529943 1039.1190535836531126 791.4153803164439296 581.5353803164439341
47 1258.8755528305835014 1048.9955528305836197 791.4153803164439296 581.5353803164439341
48 1263.4164707005681976 1053.5364707005683158 791.4153803164439296 581.5353803164439341
49 1265.8956608679679903 1056.0156608679681085 791.4153803164439296 581.5353803164439341
50 1052.3611814780499571 842.4811814780499617 791.4153803164439296 581.5353803164439341
51 1293.9605437117215843 1084.0805437117214751 791.4153803164439296 581.5353803164439341
52 1306.5072154483448230 1096.6272154483449413 791.4153803164439296 581.5353803164439341
53 1314.1799079701843311 1104.2999079701844494 791.4153803164439296 581.5353803164439341
54 1318.3048854641247090 1108.4248854641245998 791.4153803164439296 581.5353803164439341
55 1326.5607819798415221 1116.6807819798414130 791.4153803164439296 581.5353803164439341
56 1335.4393542065020029 1125.5593542065021211 791.4153803164439296 581.5353803164439341
57 1168.9455266835441307 959.0655266835441353 791.4153803164439296 581.5353803164439341
58 1346.7680396891862529 1136.8880396891863711 791.4153803164439296 581.5353803164439341
59 1361.0236050066869211 1151.1436050066868120 791.4153803164439296 581.5353803164439341
60 1370.2646138085558505 1160.3846138085559687 791.4153803164439296 581.5353803164439341
61 1374.7581280995145789 1164.8781280995144698 791.4153803164439296 581.5353803164439341
62 1288.0010552485273365 1078.1210552485272274 791.4153803164439296 581.5353803164439341
63 1380.9991635748642693 1171.1191635748641602 791.4153803164439296 581.5353803164439341
64 1396.1667295958748127 1186.2867295958749310 791.4153803164439296 581.5353803164439341
65 1402.2869054824459454 1192.4069054824458362 791.4153803164439296 581.5353803164439341
66 1343.9676385943500918 1134.0876385943502100 791.4153803164439296 581.5353803164439341
67 1407.6566546895428473 1197.7766546895427382 791.4153803164439296 581.5353803164439341
68 1408.6074385519139014 1198.7274385519140196 791.4153803164439296 581.5353803164439341
69 1426.3090209882427644 1216.4290209882428826 791.4153803164439296 581.5353803164439341
70 1436.0359338178288908 1226.1559338178290091 791.4153803164439296 581.5353803164439341
71 1392.1150974421136652 1182.2350974421137835 791.4153803164439296 581.5353803164439341
72 1435.7813883338062624 1225.9013883338061532 791.4153803164439296 581.5353803164439341
73 1447.4856000463314558 1237.6056000463313467 791.4153803164439296 581.5353803164439341
74 1458.3789810372777538 1248.4989810372776446 791.4153803164439296 581.5353803164439341
75 1417.5048306072758351 1207.6248306072757259 791.4153803164439296 581.5353803164439341
76 1454.8169451455696617 1244.9369451455695526 791.4153803164439296 581.5353803164439341
77 1469.6105533629961428 1259.7305533629960337 791.4153803164439296 581.5353803164439341
78 1477.4802167555619690 1267.6002167555620872 791.4153803164439296 581.5353803164439341
79 1457.4784533166748588 1247.5984533166747497 791.4153803164439296 581.5353803164439341
